2901	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
3101	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
3201	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
3202	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
4001	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
4002	BWB	0	0	0	0	0	0	1	0	0	0	0	0	2026
4101	BWB	0	0	0	0	0	0	1	0	0	0	0	0	2026
4103	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
4104	BWB	0	0	0	0	0	0	1	0	0	0	0	0	2026
5001	BWB	0	0	0	0	0	0	1	0	0	0	0	0	2026
5101	BWB	0	0	0	0	0	0	1	0	0	0	0	0	2026
5301	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
6001	BWB	0	0	0	0	0	0	1	0	0	0	0	0	2026
6051	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
6101	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
6111	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
6301	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
6401	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
6601	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
6602	BWB	0	0	0	0	0	0	1	0	0	0	0	0	2026
6603	BWB	0	0	0	0	0	0	1	0	0	0	0	0	2026
6701	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
6711	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
6901	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
1015	BWB	0	0	0	0	0	0	1	0	0	0	0	0	2026
2231	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
2101	BWB	0	0	0	0	0	0	1	0	0	0	0	0	2026
5201	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
2602	BWB	0	0	0	0	0	0	1	0	0	0	0	0	2026
2811	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
6402	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
1603	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
1241	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
1015004	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
1015006	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
2401	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
1601001	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
1601002	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
1601003	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
1601004	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
1601005	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
2211001	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
2211002	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
2211003	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
2211004	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
2211005	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
2211006	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
2211007	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
2211008	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
2211009	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
1641	BWB	0	0	0	0	1	0	1	0	0	0	0	0	2026
2221001	BWB	0	0	0	0	0	0	2	0	0	0	0	0	2026
2221001001	BWB	0	0	0	0	1	0	3	0	0	0	0	0	2026
2221002	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
2221001002	BWB	0	0	0	0	1	0	3	0	0	0	0	0	2026
